Date,SalesRep,Region,Product,Color,Units,Revenue,,,,,,,,,,,,
42399,Mike,West,Aspen,Red,3,78,,,,,,,,,,,,
42399,Mike,East,Sunbell,Clear,3,75,,,,,,,,,,,,
42399,Mike,East,Sunbell,Red,2,51,,,,,,,,,,,,
42399,Julie,West,Quad,Clear,2,71,,,,,,,,,,,,
42399,Julie,East,Bellen,Red,2,46.9,,,,,,,,,,,,
42400,Adam,East,Doublers,Rainbow,13,293.29,,,,,,,,,,,,
42400,Nabil,South,Sunbell,Purple,2,53,,,,,,,,,,,,
42400,Julie,South,Quad,Rainbow,2,69,,,,,,,,,,,,
42400,Mike,East,Aspen,Clear,3,75,,,,,,,,,,,,
42400,Julie,West,Sunshine,Clear,3,62.85,,,,,,,,,,,,
42401,Adam,East,Sunbell,Blue,2,51,,,,,,,,,,,,
42401,Julie,East,Quad,Blue,2,67,,,,,,,,,,,,
42401,Mike,West,Carlota,Purple,2,48.9,,,,,,,,,,,,
42401,Julie,East,Aspen,Blue,2,41,,,,,,,,,,,,
42402,Jessica,South,Sunshine,Rainbow,1,22.95,,,,,,,,,,,,
42402,Mike,West,Carlota,Red,1,25.95,,,,,,,,,,,,
42402,Nabil,East,Bellen,Clear,17,471.35,,,,,,,,,,,,
42402,Nicole,West,Sunshine,Clear,2,42.9,,,,,,,,,,,,
42402,Adam,South,Quad,Rainbow,3,102,,,,,,,,,,,,
42402,Mike,West,Carlota,Purple,20,439,,,,,,,,,,,,
42402,Mike,West,Carlota,Blue,3,71.85,,,,,,,,,,,,
42402,Nabil,West,Sunbell,Rainbow,1,27,,,,,,,,,,,,
42403,Nicole,West,Bellen,Red,3,71.85,,,,,,,,,,,,
42403,Nicole,South,Aspen,Clear,1,23,,,,,,,,,,,,
42403,Mike,East,Quad,Red,2,67,,,,,,,,,,,,
42404,Mike,West,Doublers,Red,2,50,,,,,,,,,,,,
42404,Mike,West,Bellen,Red,25,691.75,,,,,,,,,,,,
42404,Julie,South,Carlota,Blue,3,71.85,,,,,,,,,,,,
42404,Jessica,East,Quad,Red,3,99,,,,,,,,,,,,
42405,Julie,South,Carlota,Blue,2,48.9,,,,,,,,,,,,
42405,Nicole,West,Quad,Red,16,519.8,,,,,,,,,,,,
42405,Nicole,West,Carlota,Purple,3,71.85,,,,,,,,,,,,
42405,Nabil,West,Bellen,Clear,18,516,,,,,,,,,,,,
42405,Jessica,South,Doublers,Clear,3,70.5,,,,,,,,,,,,
42406,Julie,West,Quad,Clear,21,382.05,,,,,,,,,,,,
42407,Jessica,South,Carlota,Clear,2,48.9,,,,,,,,,,,,
42407,Jessica,West,Doublers,Red,3,73.5,,,,,,,,,,,,
42407,Adam,East,Quad,Blue,1,36,,,,,,,,,,,,
42408,Jessica,East,Sunbell,Red,1,27,,,,,,,,,,,,
42408,Jessica,West,Bellen,Purple,2,48.9,,,,,,,,,,,,
42409,Julie,East,Quad,Red,1,35,,,,,,,,,,,,
42409,Nicole,East,Quad,Blue,23,724.05,,,,,,,,,,,,
42409,Nicole,South,Doublers,Blue,1,25.5,,,,,,,,,,,,
42410,Julie,West,Doublers,Red,2,50,,,,,,,,,,,,
42410,Nabil,East,Doublers,Blue,3,73.5,,,,,,,,,,,,
42410,Nabil,West,Quad,Clear,1,36,,,,,,,,,,,,
42410,Adam,West,Sunshine,Clear,1,22.95,,,,,,,,,,,,
42411,Julie,East,Sunshine,Clear,1,21.95,,,,,,,,,,,,
42411,Jessica,West,Sunshine,Red,2,42.9,,,,,,,,,,,,
42412,Adam,West,Quad,Red,3,102,,,,,,,,,,,,
42412,Jessica,South,Quad,Clear,3,102,,,,,,,,,,,,
42412,Mike,West,Sunbell,Red,15,345,,,,,,,,,,,,
42412,Nabil,East,Carlota,Blue,2,46.9,,,,,,,,,,,,
42413,Julie,East,Bellen,Blue,2,48.9,,,,,,,,,,,,
42413,Mike,South,Bellen,Red,3,90,,,,,,,,,,,,
42413,Nabil,West,Carlota,Blue,1,25.95,,,,,,,,,,,,
42413,Julie,West,Bellen,Rainbow,3,71.85,,,,,,,,,,,,
42413,Nabil,West,Aspen,Clear,3,78,,,,,,,,,,,,
42414,Nabil,West,Sunbell,Clear,1,30.5,,,,,,,,,,,,
42414,Mike,West,Quad,Red,14,441.9,,,,,,,,,,,,
42414,Jessica,East,Carlota,Purple,1,25.95,,,,,,,,,,,,
42414,Nabil,South,Bellen,Rainbow,3,71.85,,,,,,,,,,,,
42414,Nicole,West,Bellen,Blue,3,71.85,,,,,,,,,,,,
42415,Julie,East,Carlota,Clear,2,48.9,,,,,,,,,,,,
42415,Julie,East,Doublers,Purple,2,50,,,,,,,,,,,,
42415,Nabil,West,Aspen,Rainbow,3,66,,,,,,,,,,,,
42415,Nicole,East,Doublers,Rainbow,2,50,,,,,,,,,,,,
42415,Jessica,South,Bellen,Clear,1,25.95,,,,,,,,,,,,
42415,Jessica,South,Carlota,Rainbow,2,48.9,,,,,,,,,,,,
42416,Nicole,South,Bellen,Clear,4,94.8,,,,,,,,,,,,
42416,Jessica,East,Sunbell,Clear,2,58,,,,,,,,,,,,
42417,Nabil,East,Carlota,Clear,3,71.85,,,,,,,,,,,,
42417,Mike,South,Quad,Clear,1,36,,,,,,,,,,,,
42417,Mike,West,Sunbell,Rainbow,4,99,,,,,,,,,,,,
42417,Julie,South,Carlota,Clear,5,117.75,,,,,,,,,,,,
42418,Jessica,South,Sunbell,Red,1,30.5,,,,,,,,,,,,
42418,Nabil,West,Bellen,Red,2,48.9,,,,,,,,,,,,
42418,Jessica,East,Bellen,Red,1,32,,,,,,,,,,,,
42418,Jessica,South,Sunbell,Clear,19,436.2,,,,,,,,,,,,
42418,Julie,West,Aspen,Purple,16,383,,,,,,,,,,,,
42418,Jessica,West,Sunshine,Blue,3,62.85,,,,,,,,,,,,
42419,Julie,South,Doublers,Purple,2,158.9,,,,,,,,,,,,
42419,Jessica,West,Doublers,Blue,2,50,,,,,,,,,,,,
42419,Mike,East,Sunbell,Blue,2,51,,,,,,,,,,,,
42419,Julie,South,Quad,Clear,1,36,,,,,,,,,,,,
42420,Adam,East,Sunbell,Blue,3,75,,,,,,,,,,,,
42420,Nicole,West,Quad,Blue,3,105,,,,,,,,,,,,
42420,Nabil,West,Aspen,Clear,1,24,,,,,,,,,,,,
42420,Adam,West,Quad,Red,3,105,,,,,,,,,,,,
42420,Jessica,East,Bellen,Red,3,68.85,,,,,,,,,,,,
42420,Nabil,South,Doublers,Red,1,25.5,,,,,,,,,,,,
42421,Jessica,East,Quad,Purple,2,69,,,,,,,,,,,,
42421,Julie,East,Bellen,Purple,1,25.95,,,,,,,,,,,,
42421,Nicole,South,Sunbell,Red,3,75,,,,,,,,,,,,
42421,Mike,West,Aspen,Rainbow,1,23,,,,,,,,,,,,
42421,Julie,West,Sunshine,Blue,2,42.9,,,,,,,,,,,,
42421,Adam,West,Bellen,Rainbow,3,90,,,,,,,,,,,,
42422,Adam,West,Sunshine,Red,1,22.95,,,,,,,,,,,,
42423,Jessica,West,Aspen,Clear,2,45,,,,,,,,,,,,
42423,Nabil,West,Sunbell,Clear,3,78,,,,,,,,,,,,
42423,Nabil,West,Quad,Purple,2,71,,,,,,,,,,,,
42423,Julie,South,Sunshine,Blue,2,42.9,,,,,,,,,,,,
42423,Mike,East,Sunshine,Clear,21,381,,,,,,,,,,,,
42424,Nabil,South,Aspen,Rainbow,3,63,,,,,,,,,,,,
42424,Nicole,West,Sunshine,Clear,3,62.85,,,,,,,,,,,,
42424,Nabil,West,Sunbell,Blue,2,58,,,,,,,,,,,,
42424,Jessica,West,Bellen,Clear,2,48.9,,,,,,,,,,,,
42424,Adam,East,Aspen,Rainbow,3,60,,,,,,,,,,,,
42424,Mike,East,Quad,Clear,15,459,,,,,,,,,,,,
42424,Jessica,West,Quad,Rainbow,2,69,,,,,,,,,,,,
42425,Mike,East,Carlota,Rainbow,2,46.9,,,,,,,,,,,,
42425,Nicole,West,Carlota,Purple,2,48.9,,,,,,,,,,,,
42425,Jessica,West,Sunbell,Red,4,113,,,,,,,,,,,,
42425,Nabil,West,Aspen,Clear,1,24,,,,,,,,,,,,
42425,Mike,South,Doublers,Red,6,470.7,,,,,,,,,,,,
42425,Mike,East,Sunbell,Clear,3,72,,,,,,,,,,,,
42425,Adam,West,Quad,Clear,2,39,,,,,,,,,,,,
42425,Nabil,West,Bellen,Clear,2,63,,,,,,,,,,,,
42425,Nabil,West,Aspen,Clear,3,66,,,,,,,,,,,,
42425,Julie,West,Carlota,Clear,1,25.95,,,,,,,,,,,,
42425,Mike,South,Sunshine,Red,3,62.85,,,,,,,,,,,,
42426,Nicole,West,Bellen,Blue,14,308.2,,,,,,,,,,,,
42426,Mike,West,Doublers,Rainbow,2,50,,,,,,,,,,,,
42427,Jessica,West,Sunbell,Red,2,58,,,,,,,,,,,,
42427,Julie,West,Quad,Red,2,41,,,,,,,,,,,,
42427,Jessica,West,Aspen,Red,2,53,,,,,,,,,,,,
42427,Mike,East,Sunshine,Red,3,62.85,,,,,,,,,,,,
42427,Nicole,West,Sunshine,Blue,3,62.85,,,,,,,,,,,,
42428,Jessica,East,Quad,Rainbow,3,99,,,,,,,,,,,,
42428,Jessica,South,Sunshine,Red,2,42.9,,,,,,,,,,,,
42428,Jessica,West,Bellen,Red,1,25.95,,,,,,,,,,,,
42428,Mike,East,Doublers,Blue,1,78.95,,,,,,,,,,,,
42428,Jessica,West,Quad,Red,1,37,,,,,,,,,,,,
42428,Nabil,West,Quad,Rainbow,3,105,,,,,,,,,,,,
42428,Julie,South,Sunshine,Purple,14,268.3,,,,,,,,,,,,
42429,Julie,South,Carlota,Purple,2,48.9,,,,,,,,,,,,
42429,Jessica,East,Aspen,Rainbow,1,27,,,,,,,,,,,,
42429,Mike,South,Bellen,Clear,1,25.95,,,,,,,,,,,,
42430,Nabil,East,Sunbell,Clear,1,26,,,,,,,,,,,,
42430,Julie,West,Doublers,Red,3,73.5,,,,,,,,,,,,
42430,Jessica,West,Bellen,Red,3,71.85,,,,,,,,,,,,
42430,Nabil,South,Sunbell,Blue,1,27,,,,,,,,,,,,
42431,Jessica,South,Aspen,Blue,2,53,,,,,,,,,,,,
42431,Adam,West,Carlota,Purple,3,71.85,,,,,,,,,,,,
42431,Jessica,West,Aspen,Rainbow,1,28,,,,,,,,,,,,
42431,Jessica,East,Sunbell,Rainbow,2,49,,,,,,,,,,,,
42431,Jessica,South,Aspen,Rainbow,19,364,,,,,,,,,,,,
42431,Julie,South,Quad,Blue,4,135,,,,,,,,,,,,
42431,Nabil,East,Aspen,Clear,3,72,,,,,,,,,,,,
42432,Mike,West,Carlota,Red,1,25.95,,,,,,,,,,,,
42432,Jessica,South,Sunbell,Purple,3,75,,,,,,,,,,,,
42432,Julie,East,Doublers,Red,1,25.5,,,,,,,,,,,,
42432,Jessica,South,Sunshine,Blue,1,22.95,,,,,,,,,,,,
42432,Nabil,East,Sunbell,Red,2,49,,,,,,,,,,,,
42432,Nabil,West,Quad,Red,19,598.65,,,,,,,,,,,,
42433,Mike,East,Sunbell,Clear,1,27,,,,,,,,,,,,
42433,Julie,East,Aspen,Red,1,27,,,,,,,,,,,,
42433,Jessica,West,Carlota,Clear,3,71.85,,,,,,,,,,,,
42433,Mike,West,Quad,Purple,3,57,,,,,,,,,,,,
42433,Nabil,West,Carlota,Red,2,48.9,,,,,,,,,,,,
42433,Mike,West,Quad,Red,1,36,,,,,,,,,,,,
42433,Nabil,West,Carlota,Purple,3,71.85,,,,,,,,,,,,
42434,Nabil,South,Bellen,Clear,2,48.9,,,,,,,,,,,,
42434,Julie,West,Aspen,Red,4,99,,,,,,,,,,,,
42434,Mike,West,Quad,Rainbow,1,36,,,,,,,,,,,,
42434,Nabil,West,Doublers,Blue,2,50,,,,,,,,,,,,
42434,Adam,West,Carlota,Clear,2,48.9,,,,,,,,,,,,
42435,Julie,South,Sunbell,Red,3,78,,,,,,,,,,,,
42435,Mike,East,Quad,Red,2,67,,,,,,,,,,,,
42435,Nabil,South,Doublers,Purple,3,73.5,,,,,,,,,,,,
42435,Nabil,South,Bellen,Rainbow,3,71.85,,,,,,,,,,,,
42435,Nabil,South,Doublers,Purple,1,26.5,,,,,,,,,,,,
42435,Nicole,East,Bellen,Red,2,46.9,,,,,,,,,,,,
42435,Nabil,West,Aspen,Blue,3,78,,,,,,,,,,,,
42435,Nabil,South,Bellen,Clear,3,90,,,,,,,,,,,,
42435,Adam,West,Aspen,Clear,3,75,,,,,,,,,,,,
42435,Mike,East,Quad,Blue,2,69,,,,,,,,,,,,
42435,Nicole,South,Doublers,Clear,3,236.85,,,,,,,,,,,,
42435,Mike,South,Bellen,Rainbow,3,71.85,,,,,,,,,,,,
42435,Julie,South,Aspen,Red,3,75,,,,,,,,,,,,
42435,Jessica,West,Carlota,Red,2,48.9,,,,,,,,,,,,
42435,Jessica,West,Bellen,Red,1,25.95,,,,,,,,,,,,
42435,Mike,West,Aspen,Blue,11,212,,,,,,,,,,,,
42435,Mike,West,Doublers,Clear,14,315.62,,,,,,,,,,,,
42436,Mike,South,Quad,Red,1,37,,,,,,,,,,,,
42436,Jessica,East,Quad,Rainbow,1,36,,,,,,,,,,,,
42436,Jessica,West,Quad,Blue,3,102,,,,,,,,,,,,
42436,Nabil,West,Quad,Rainbow,12,390.6,,,,,,,,,,,,
42437,Adam,East,Carlota,Red,1,24.95,,,,,,,,,,,,
42437,Nicole,South,Bellen,Red,2,48.9,,,,,,,,,,,,
42437,Nicole,East,Sunshine,Red,1,21.95,,,,,,,,,,,,
42437,Adam,West,Sunshine,Blue,2,42.9,,,,,,,,,,,,
42437,Nabil,East,Aspen,Blue,3,60,,,,,,,,,,,,
42437,Nicole,South,Bellen,Red,2,61,,,,,,,,,,,,
42438,Nabil,South,Quad,Red,2,69,,,,,,,,,,,,
42438,Jessica,East,Sunbell,Rainbow,14,308.9,,,,,,,,,,,,
42438,Mike,South,Quad,Clear,2,69,,,,,,,,,,,,
42438,Jessica,South,Sunshine,Clear,2,42.9,,,,,,,,,,,,
42438,Nabil,South,Quad,Rainbow,3,102,,,,,,,,,,,,
42438,Adam,East,Aspen,Blue,1,22,,,,,,,,,,,,
42440,Nicole,West,Carlota,Blue,1,25.95,,,,,,,,,,,,
42440,Nicole,South,Bellen,Clear,2,48.9,,,,,,,,,,,,
42440,Nabil,West,Quad,Blue,2,71,,,,,,,,,,,,
42440,Julie,South,Carlota,Rainbow,3,71.85,,,,,,,,,,,,
42440,Jessica,South,Sunshine,Clear,3,62.85,,,,,,,,,,,,
42440,Adam,East,Quad,Clear,1,35,,,,,,,,,,,,
42440,Jessica,West,Quad,Purple,4,135,,,,,,,,,,,,
42441,Julie,South,Quad,Rainbow,1,36,,,,,,,,,,,,
42441,Jessica,South,Quad,Purple,21,661.35,,,,,,,,,,,,
42441,Jessica,West,Quad,Blue,2,71,,,,,,,,,,,,
42441,Julie,East,Sunshine,Red,3,59.85,,,,,,,,,,,,
42441,Nicole,West,Doublers,Clear,1,26.5,,,,,,,,,,,,
42441,Mike,West,Sunshine,Red,2,42.9,,,,,,,,,,,,
42441,Jessica,West,Bellen,Red,1,25.95,,,,,,,,,,,,
42442,Julie,East,Carlota,Red,2,48.9,,,,,,,,,,,,
42442,Mike,East,Doublers,Red,2,50,,,,,,,,,,,,
42442,Mike,West,Quad,Red,2,71,,,,,,,,,,,,
42442,Nabil,South,Sunbell,Clear,2,51,,,,,,,,,,,,
42443,Mike,South,Quad,Red,3,102,,,,,,,,,,,,
42443,Mike,South,Quad,Blue,1,36,,,,,,,,,,,,
42443,Mike,East,Bellen,Blue,1,24.95,,,,,,,,,,,,
42443,Nicole,West,Carlota,Red,2,48.9,,,,,,,,,,,,
42443,Nicole,West,Sunshine,Blue,17,325.15,,,,,,,,,,,,
42443,Julie,West,Aspen,Blue,2,45,,,,,,,,,,,,
42443,Nabil,West,Carlota,Blue,3,71.85,,,,,,,,,,,,
42443,Mike,South,Carlota,Blue,16,351.8,,,,,,,,,,,,
42444,Mike,West,Carlota,Red,2,48.9,,,,,,,,,,,,
42444,Mike,West,Sunbell,Blue,2,51,,,,,,,,,,,,
42444,Nabil,West,Quad,Blue,3,105,,,,,,,,,,,,
42444,Nabil,West,Aspen,Purple,2,53,,,,,,,,,,,,
42444,Jessica,South,Sunbell,Clear,3,75,,,,,,,,,,,,
42444,Adam,East,Sunbell,Purple,3,72,,,,,,,,,,,,
42444,Adam,West,Bellen,Clear,1,33,,,,,,,,,,,,
42444,Nabil,West,Carlota,Rainbow,4,94.8,,,,,,,,,,,,
42444,Mike,West,Doublers,Red,2,162.9,,,,,,,,,,,,
42444,Jessica,West,Bellen,Blue,3,71.85,,,,,,,,,,,,
42445,Nabil,South,Bellen,Clear,1,33,,,,,,,,,,,,
42445,Nabil,West,Quad,Clear,2,69,,,,,,,,,,,,
42446,Adam,East,Quad,Red,1,35,,,,,,,,,,,,
42446,Adam,West,Carlota,Blue,2,48.9,,,,,,,,,,,,
42446,Mike,West,Bellen,Rainbow,1,33,,,,,,,,,,,,
42446,Mike,West,Quad,Clear,2,71,,,,,,,,,,,,
42446,Mike,East,Sunshine,Clear,3,59.85,,,,,,,,,,,,
42446,Mike,South,Quad,Clear,1,21,,,,,,,,,,,,
42446,Nabil,West,Carlota,Rainbow,2,48.9,,,,,,,,,,,,
42446,Julie,South,Quad,Red,2,69,,,,,,,,,,,,
42446,Mike,West,Carlota,Rainbow,1,25.95,,,,,,,,,,,,
42447,Nicole,South,Quad,Clear,2,69,,,,,,,,,,,,
42448,Julie,West,Sunbell,Red,3,75,,,,,,,,,,,,
42448,Mike,South,Quad,Rainbow,2,69,,,,,,,,,,,,
42448,Mike,East,Doublers,Clear,2,48,,,,,,,,,,,,
42448,Nabil,South,Bellen,Rainbow,1,32,,,,,,,,,,,,
42448,Jessica,South,Bellen,Red,1,25.95,,,,,,,,,,,,
42448,Jessica,South,Sunbell,Blue,3,75,,,,,,,,,,,,
42448,Jessica,West,Bellen,Purple,3,71.85,,,,,,,,,,,,
42448,Jessica,East,Sunshine,Red,3,59.85,,,,,,,,,,,,
42449,Mike,East,Sunshine,Clear,1,21.95,,,,,,,,,,,,
42449,Jessica,East,Bellen,Red,2,46.9,,,,,,,,,,,,
42449,Julie,West,Aspen,Blue,3,66,,,,,,,,,,,,
42449,Nabil,West,Doublers,Red,1,82.95,,,,,,,,,,,,
42449,Adam,East,Quad,Blue,2,67,,,,,,,,,,,,
42449,Jessica,South,Sunshine,Rainbow,24,457.8,,,,,,,,,,,,
42450,Nabil,South,Carlota,Red,1,25.95,,,,,,,,,,,,
42450,Nabil,West,Doublers,Red,2,162.9,,,,,,,,,,,,
42450,Julie,West,Sunbell,Blue,1,30.5,,,,,,,,,,,,
42450,Julie,West,Aspen,Red,3,66,,,,,,,,,,,,
42450,Julie,South,Bellen,Red,3,71.85,,,,,,,,,,,,
42450,Julie,East,Doublers,Red,1,25.5,,,,,,,,,,,,
42450,Adam,West,Aspen,Purple,3,63,,,,,,,,,,,,
42451,Julie,West,Quad,Purple,3,105,,,,,,,,,,,,
42452,Nicole,East,Carlota,Red,2,46.9,,,,,,,,,,,,
42452,Mike,East,Bellen,Blue,4,90.8,,,,,,,,,,,,
42452,Nabil,South,Quad,Rainbow,1,36,,,,,,,,,,,,
42452,Julie,East,Carlota,Clear,2,46.9,,,,,,,,,,,,
42452,Adam,West,Doublers,Clear,3,73.5,,,,,,,,,,,,
42452,Mike,South,Carlota,Clear,2,48.9,,,,,,,,,,,,
42452,Nicole,West,Sunshine,Rainbow,1,22.95,,,,,,,,,,,,
42452,Julie,South,Sunshine,Red,2,42.9,,,,,,,,,,,,
42452,Nicole,West,Bellen,Red,1,33,,,,,,,,,,,,
42452,Jessica,East,Aspen,Blue,4,79,,,,,,,,,,,,
42453,Adam,East,Sunbell,Blue,2,49,,,,,,,,,,,,
42453,Julie,East,Carlota,Clear,2,48.9,,,,,,,,,,,,
42453,Nabil,South,Bellen,Clear,1,25.95,,,,,,,,,,,,
42453,Julie,East,Aspen,Clear,1,26,,,,,,,,,,,,
42453,Julie,West,Sunshine,Red,2,42.9,,,,,,,,,,,,
42454,Adam,West,Carlota,Blue,2,48.9,,,,,,,,,,,,
42454,Mike,West,Quad,Red,2,69,,,,,,,,,,,,
42454,Mike,East,Doublers,Clear,1,82.95,,,,,,,,,,,,
42454,Mike,East,Bellen,Red,2,59,,,,,,,,,,,,
42454,Nicole,West,Carlota,Red,2,48.9,,,,,,,,,,,,
42455,Jessica,East,Carlota,Clear,1,25.95,,,,,,,,,,,,
42455,Mike,West,Quad,Rainbow,3,105,,,,,,,,,,,,
42455,Nicole,East,Bellen,Blue,3,68.85,,,,,,,,,,,,
42455,Nabil,West,Bellen,Red,2,63,,,,,,,,,,,,
42455,Adam,East,Sunbell,Red,3,72,,,,,,,,,,,,
42455,Julie,East,Sunshine,Purple,2,42.9,,,,,,,,,,,,
42455,Nabil,South,Sunshine,Red,1,22.95,,,,,,,,,,,,
42455,Julie,South,Quad,Rainbow,3,102,,,,,,,,,,,,
42455,Jessica,West,Quad,Clear,2,71,,,,,,,,,,,,
42455,Mike,East,Bellen,Red,17,455.2,,,,,,,,,,,,
42455,Adam,West,Carlota,Rainbow,1,25.95,,,,,,,,,,,,
42455,Mike,South,Aspen,Blue,2,51,,,,,,,,,,,,
42456,Julie,South,Sunbell,Rainbow,1,27,,,,,,,,,,,,
42456,Mike,West,Aspen,Blue,2,53,,,,,,,,,,,,
42456,Nabil,East,Sunshine,Red,2,42.9,,,,,,,,,,,,
42456,Nabil,South,Aspen,Red,13,299.4,,,,,,,,,,,,
42456,Jessica,West,Sunbell,Rainbow,3,75,,,,,,,,,,,,
42456,Nicole,West,Carlota,Clear,3,71.85,,,,,,,,,,,,
42456,Nabil,West,Quad,Rainbow,2,69,,,,,,,,,,,,
42456,Mike,West,Carlota,Clear,2,48.9,,,,,,,,,,,,
42457,Jessica,East,Carlota,Red,3,68.85,,,,,,,,,,,,
42457,Mike,East,Sunbell,Clear,2,51,,,,,,,,,,,,
42457,Jessica,West,Quad,Blue,19,327.9,,,,,,,,,,,,
42458,Julie,South,Bellen,Rainbow,2,48.9,,,,,,,,,,,,
42458,Mike,South,Sunshine,Red,1,22.95,,,,,,,,,,,,
42458,Julie,West,Aspen,Red,1,28,,,,,,,,,,,,
42459,Mike,South,Aspen,Purple,1,23,,,,,,,,,,,,
42459,Adam,West,Doublers,Red,3,73.5,,,,,,,,,,,,
42459,Jessica,West,Quad,Clear,2,69,,,,,,,,,,,,
42460,Nabil,East,Bellen,Rainbow,5,117.75,,,,,,,,,,,,
42460,Adam,West,Doublers,Blue,3,73.5,,,,,,,,,,,,
42460,Julie,South,Bellen,Rainbow,2,48.9,,,,,,,,,,,,
42460,Nabil,East,Doublers,Rainbow,2,48,,,,,,,,,,,,
42460,Mike,South,Bellen,Blue,2,61,,,,,,,,,,,,
42460,Julie,West,Quad,Purple,2,71,,,,,,,,,,,,
42460,Mike,West,Bellen,Red,2,48.9,,,,,,,,,,,,
42460,Mike,West,Bellen,Blue,1,25.95,,,,,,,,,,,,
42461,Mike,East,Carlota,Clear,3,71.85,,,,,,,,,,,,
42461,Julie,South,Carlota,Clear,1,25.95,,,,,,,,,,,,
42461,Mike,East,Sunbell,Purple,3,72,,,,,,,,,,,,
42461,Nabil,South,Quad,Purple,1,36,,,,,,,,,,,,
42462,Nabil,East,Aspen,Rainbow,1,27,,,,,,,,,,,,
42462,Nicole,South,Sunbell,Red,2,51,,,,,,,,,,,,
42462,Julie,South,Sunshine,Purple,1,22.95,,,,,,,,,,,,
42462,Julie,West,Sunbell,Red,1,30.5,,,,,,,,,,,,
42462,Jessica,East,Carlota,Red,11,232.35,,,,,,,,,,,,
42463,Mike,East,Aspen,Rainbow,2,49,,,,,,,,,,,,
42463,Adam,East,Bellen,Rainbow,3,87,,,,,,,,,,,,
42463,Jessica,East,Doublers,Purple,2,48,,,,,,,,,,,,
42463,Nicole,South,Quad,Red,1,36,,,,,,,,,,,,
42463,Julie,East,Carlota,Purple,1,24.95,,,,,,,,,,,,
42464,Nabil,West,Carlota,Rainbow,1,25.95,,,,,,,,,,,,
42464,Nicole,West,Sunbell,Clear,2,58,,,,,,,,,,,,
42464,Julie,West,Quad,Clear,3,105,,,,,,,,,,,,
42464,Julie,South,Quad,Clear,2,39,,,,,,,,,,,,
42464,Jessica,East,Quad,Blue,1,36,,,,,,,,,,,,
42464,Mike,West,Quad,Purple,3,102,,,,,,,,,,,,
42465,Julie,West,Sunbell,Blue,3,78,,,,,,,,,,,,
42465,Mike,East,Bellen,Red,19,417.2,,,,,,,,,,,,
42465,Julie,South,Doublers,Rainbow,13,293.29,,,,,,,,,,,,
42465,Mike,East,Carlota,Blue,3,68.85,,,,,,,,,,,,
42466,Nabil,South,Quad,Red,2,69,,,,,,,,,,,,
42466,Mike,West,Sunshine,Red,2,42.9,,,,,,,,,,,,
42466,Nabil,West,Doublers,Red,7,167.5,,,,,,,,,,,,
42467,Nicole,West,Doublers,Red,25,561.25,,,,,,,,,,,,
42467,Jessica,East,Sunbell,Clear,3,85.5,,,,,,,,,,,,
42467,Nabil,South,Quad,Blue,3,57,,,,,,,,,,,,
42468,Julie,South,Sunbell,Blue,3,78,,,,,,,,,,,,
42468,Mike,East,Carlota,Red,1,24.95,,,,,,,,,,,,
42468,Jessica,West,Aspen,Red,3,66,,,,,,,,,,,,
42468,Adam,West,Quad,Clear,1,37,,,,,,,,,,,,
42468,Julie,East,Doublers,Red,14,302.32,,,,,,,,,,,,
42468,Julie,West,Carlota,Purple,3,71.85,,,,,,,,,,,,
42468,Mike,West,Sunshine,Rainbow,3,62.85,,,,,,,,,,,,
42468,Mike,East,Carlota,Purple,1,24.95,,,,,,,,,,,,
42469,Nabil,South,Doublers,Blue,2,50,,,,,,,,,,,,
42469,Julie,South,Bellen,Rainbow,1,32,,,,,,,,,,,,
42469,Julie,East,Doublers,Rainbow,3,73.5,,,,,,,,,,,,
42469,Jessica,East,Bellen,Blue,20,420,,,,,,,,,,,,
42470,Julie,South,Quad,Rainbow,2,41,,,,,,,,,,,,
42470,Julie,West,Sunbell,Red,3,85.5,,,,,,,,,,,,
42470,Mike,South,Carlota,Red,2,48.9,,,,,,,,,,,,
42470,Adam,East,Quad,Rainbow,2,39,,,,,,,,,,,,
42470,Julie,West,Quad,Clear,1,22,,,,,,,,,,,,
42471,Mike,West,Quad,Clear,2,41,,,,,,,,,,,,
42472,Nicole,South,Quad,Blue,1,37,,,,,,,,,,,,
42472,Adam,East,Sunshine,Red,2,42.9,,,,,,,,,,,,
42472,Julie,East,Aspen,Clear,3,63,,,,,,,,,,,,
42472,Julie,West,Sunbell,Red,2,51,,,,,,,,,,,,
42472,Adam,West,Sunbell,Clear,16,383,,,,,,,,,,,,
42472,Nabil,East,Bellen,Clear,1,24.95,,,,,,,,,,,,
42472,Nicole,West,Sunbell,Rainbow,3,78,,,,,,,,,,,,
42472,Julie,East,Sunshine,Red,3,59.85,,,,,,,,,,,,
42472,Julie,South,Carlota,Red,3,71.85,,,,,,,,,,,,
42472,Nabil,West,Doublers,Red,2,50,,,,,,,,,,,,
42472,Julie,East,Doublers,Clear,4,93,,,,,,,,,,,,
42472,Jessica,South,Bellen,Rainbow,3,71.85,,,,,,,,,,,,
42473,Jessica,West,Quad,Blue,20,630,,,,,,,,,,,,
42473,Nicole,West,Sunshine,Clear,9,182.55,,,,,,,,,,,,
42473,Adam,West,Quad,Clear,2,71,,,,,,,,,,,,
42473,Mike,South,Sunbell,Clear,2,51,,,,,,,,,,,,
42474,Julie,East,Doublers,Rainbow,3,230.85,,,,,,,,,,,,
42474,Mike,East,Aspen,Clear,11,243.35,,,,,,,,,,,,
